lat,lon,pano_id,date,copyright,headings,url_h0,url_h90,url_h180,url_h270,downloaded,rwi,rwi_dist_m
6.534,3.399,OaYp2aYbuMKBE-7IKYGZCA,2024-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.534,3.399&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.534,3.399&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.534,3.399&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.534,3.399&fov=90&heading=270&pitch=0",True,1.495,1263.3030807625266
6.535,3.368,y0DbVy4shq4IrCL7ArCumw,2021-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.535,3.368&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.535,3.368&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.535,3.368&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.535,3.368&fov=90&heading=270&pitch=0",True,1.152,1188.3774274463897
6.535,3.385,r2YjAIdwOUnbWGqSbY4L7Q,2021-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.535,3.385&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.535,3.385&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.535,3.385&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.535,3.385&fov=90&heading=270&pitch=0",True,1.495,1518.7776120301082
6.536,3.37,aTmELmMXVjYXbCcbBywVLQ,2016-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.536,3.37&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.536,3.37&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.536,3.37&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.536,3.37&fov=90&heading=270&pitch=0",True,1.152,1000.4822468760273
6.537,3.355,vOtNgsQKYpbxdl1XEzlCgQ,2019-10,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.537,3.355&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.537,3.355&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.537,3.355&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.537,3.355&fov=90&heading=270&pitch=0",True,1.289,959.0503280484905
6.536,3.353,7k4ctDqW3Z9glBh2K2Qbag,2024-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.536,3.353&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.536,3.353&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.536,3.353&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.536,3.353&fov=90&heading=270&pitch=0",True,1.289,980.9167061623472
6.536,3.387,GmOJ_7w4UZnv-gJsi9K4iA,2024-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.536,3.387&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.536,3.387&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.536,3.387&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.536,3.387&fov=90&heading=270&pitch=0",True,1.495,1284.5177706765373
6.537,3.373,5MJqhSVuprCObL2ChInH7w,2021-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.537,3.373&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.537,3.373&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.537,3.373&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.537,3.373&fov=90&heading=270&pitch=0",True,1.152,840.0114827164132
6.537,3.39,h-DqofOUjqOsvCXL5t5MMw,2024-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.537,3.39&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.537,3.39&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.537,3.39&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.537,3.39&fov=90&heading=270&pitch=0",True,1.495,993.221687276732
6.538,3.358,EdPO4yGc-fj8fjG2ylbjZA,2021-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.538,3.358&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.538,3.358&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.538,3.358&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.538,3.358&fov=90&heading=270&pitch=0",True,1.289,1079.5327116849294
6.538,3.375,shhPUOegxligMkUoyZlxlw,2021-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.538,3.375&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.538,3.375&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.538,3.375&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.538,3.375&fov=90&heading=270&pitch=0",True,1.152,768.4455698845139
6.538,3.392,AcCuqJ4hVhtPHKF62MMJWw,2024-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.538,3.392&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.538,3.392&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.538,3.392&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.538,3.392&fov=90&heading=270&pitch=0",True,1.495,791.1649454180276
6.539,3.361,t0RyjQSA20Yej4totUTYuQ,2021-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.539,3.361&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.539,3.361&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.539,3.361&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.539,3.361&fov=90&heading=270&pitch=0",True,1.289,1287.5622471364484
6.539,3.395,2QEX3YPYhTWgM6atbhInfg,2024-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.539,3.395&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.539,3.395&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.539,3.395&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.539,3.395&fov=90&heading=270&pitch=0",True,1.495,618.0535908748006
6.539,3.378,ZAV7yGGtSBaq7m2Dx8KJDA,2021-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.539,3.378&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.539,3.378&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.539,3.378&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.539,3.378&fov=90&heading=270&pitch=0",True,1.152,845.415237859726
6.54,3.38,qVq5hAoCpBYQIr2YhLJp3g,2021-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.54,3.38&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.54,3.38&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.54,3.38&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.54,3.38&fov=90&heading=270&pitch=0",True,1.152,946.4517914997039
6.54,3.363,Ngi1Dc5uD5_Yl2SODNakRw,2024-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.54,3.363&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.54,3.363&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.54,3.363&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.54,3.363&fov=90&heading=270&pitch=0",True,1.152,1200.9919262156675
6.54,3.398,IQcydcZpN7FcXDEyi29Pxw,2024-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.54,3.398&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.54,3.398&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.54,3.398&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.54,3.398&fov=90&heading=270&pitch=0",True,1.495,620.3413218968556
6.541,3.383,r6gg1gjGvtitcySe8dUX6A,2021-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.541,3.383&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.541,3.383&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.541,3.383&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.541,3.383&fov=90&heading=270&pitch=0",True,1.152,1199.807507063311
6.542,3.385,BAsQ9TIWduoSf5qY84PHLg,2021-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.542,3.385&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.542,3.385&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.542,3.385&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.542,3.385&fov=90&heading=270&pitch=0",True,1.495,1122.4955241289624
6.542,3.368,jQ2y6tf5LVwlPtayVFT03w,2021-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.542,3.368&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.542,3.368&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.542,3.368&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.542,3.368&fov=90&heading=270&pitch=0",True,1.152,604.5615282087123
6.544,3.356,Yh_TUORKEgjHcgjoVbDYFw,2024-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.544,3.356&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.544,3.356&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.544,3.356&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.544,3.356&fov=90&heading=270&pitch=0",True,1.289,577.6832894469369
6.543,3.354,G7IqBcnQBz_8r_e8_LxzCw,2024-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.543,3.354&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.543,3.354&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.543,3.354&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.543,3.354&fov=90&heading=270&pitch=0",True,1.289,392.4674409638558
6.543,3.388,JoLY4LKvvaKZ4IqmEKSqOQ,2021-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.543,3.388&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.543,3.388&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.543,3.388&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.543,3.388&fov=90&heading=270&pitch=0",True,1.495,772.3187748552533
6.543,3.371,ONEgqY6nPbo3_h0rzxKfvA,2021-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.543,3.371&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.543,3.371&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.543,3.371&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.543,3.371&fov=90&heading=270&pitch=0",True,1.152,264.81021875630177
6.544,3.373,gnjUJtKifdKcISDef3qeeg,2021-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.544,3.373&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.544,3.373&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.544,3.373&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.544,3.373&fov=90&heading=270&pitch=0",True,1.152,65.94063796419053
6.545,3.359,P11d2wQ9ER1fWKG0Oaf6NQ,2024-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.545,3.359&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.545,3.359&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.545,3.359&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.545,3.359&fov=90&heading=270&pitch=0",True,1.289,908.9088570069065
6.545,3.376,aV4B0_1Hroc2L0TfLBCUhA,2024-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.545,3.376&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.545,3.376&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.545,3.376&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.545,3.376&fov=90&heading=270&pitch=0",True,1.152,358.52415838061825
6.546,3.361,xTr8a2hjN_2YqyyoWVIfkw,2024-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.546,3.361&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.546,3.361&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.546,3.361&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.546,3.361&fov=90&heading=270&pitch=0",True,1.289,1141.0385822364929
6.545,3.393,zE-f9rj4vtLrZ_E_6s3KlQ,2021-06,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.545,3.393&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.545,3.393&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.545,3.393&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.545,3.393&fov=90&heading=270&pitch=0",True,1.495,203.183734718454
6.547,3.364,z0pspOGwRczywvjzc29Iew,2024-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.547,3.364&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.547,3.364&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.547,3.364&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.547,3.364&fov=90&heading=270&pitch=0",True,1.152,1014.7339168531414
6.546,3.396,oshRI7rw4NcZvHRBEDutag,2021-06,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.546,3.396&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.546,3.396&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.546,3.396&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.546,3.396&fov=90&heading=270&pitch=0",True,1.495,209.97621820988212
6.547,3.381,_MwLVAcYf9Zp4bvoBysq3g,2024-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.547,3.381&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.547,3.381&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.547,3.381&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.547,3.381&fov=90&heading=270&pitch=0",True,1.152,950.0812433181065
6.546,3.378,VKwwI_8d8sEOttUiQGuwog,2024-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.546,3.378&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.546,3.378&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.546,3.378&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.546,3.378&fov=90&heading=270&pitch=0",True,1.152,599.0963285178251
6.547,3.398,qTyq8JKKVm8KBIkIUnsyNg,2024-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.547,3.398&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.547,3.398&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.547,3.398&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.547,3.398&fov=90&heading=270&pitch=0",True,1.495,449.1753412394723
6.548,3.384,Ea5kv3gSEQexGm7StT0oZg,2021-06,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.548,3.384&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.548,3.384&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.548,3.384&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.548,3.384&fov=90&heading=270&pitch=0",True,1.495,1256.4731779650874
6.548,3.366,rglA6QHt9sq5ohg-1bfZ2g,2024-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.548,3.366&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.548,3.366&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.548,3.366&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.548,3.366&fov=90&heading=270&pitch=0",True,1.152,846.8057886088487
6.549,3.386,eHszyKdMWX0cwd4fXhbRkQ,2024-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.549,3.386&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.549,3.386&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.549,3.386&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.549,3.386&fov=90&heading=270&pitch=0",True,1.495,1092.4501142293434
6.55,3.354,-sJRDl8qCISoWRSRrFgbwA,2024-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.55,3.354&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.55,3.354&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.55,3.354&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.55,3.354&fov=90&heading=270&pitch=0",True,1.289,699.4056114337114
6.55,3.372,8SuNDFr-hc62kQYhVJngzQ,2016-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.55,3.372&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.55,3.372&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.55,3.372&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.55,3.372&fov=90&heading=270&pitch=0",True,1.152,610.8102859825732
6.55,3.389,lkd9N27derwN052SsOmKvw,2024-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.55,3.389&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.55,3.389&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.55,3.389&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.55,3.389&fov=90&heading=270&pitch=0",True,1.495,881.3021864645667
6.551,3.391,V10mMyKQQOqXy4SVnGKfgw,2024-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.551,3.391&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.551,3.391&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.551,3.391&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.551,3.391&fov=90&heading=270&pitch=0",True,1.495,829.1915374846452
6.552,3.359,8pYKeIwwJ0oLRSgBjA6VPQ,2024-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.552,3.359&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.552,3.359&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.552,3.359&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.552,3.359&fov=90&heading=270&pitch=0",True,1.289,1227.4867637616412
6.551,3.357,256vWnBCVlJlzytF9VZDsQ,2024-07,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.551,3.357&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.551,3.357&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.551,3.357&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.551,3.357&fov=90&heading=270&pitch=0",True,1.289,990.7247584845753
6.552,3.377,CAoSF0NJSE0wb2dLRUlDQWdJREV6WVdubWdF,2018-05,© bassey edoho,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.552,3.377&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.552,3.377&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.552,3.377&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.552,3.377&fov=90&heading=270&pitch=0",True,1.152,948.8730232409092
6.553,3.362,G84kYql4DQkn9OhfXoOx9A,2024-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.553,3.362&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.553,3.362&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.553,3.362&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.553,3.362&fov=90&heading=270&pitch=0",True,1.152,1522.8257404370531
6.552,3.394,ILVMOOJX0CV04EMLNoA-RQ,2021-06,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.552,3.394&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.552,3.394&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.552,3.394&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.552,3.394&fov=90&heading=270&pitch=0",True,1.495,830.8649957852798
6.554,3.382,y2193jr38Q9cjtLQvJeSyQ,2021-06,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.554,3.382&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.554,3.382&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.554,3.382&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.554,3.382&fov=90&heading=270&pitch=0",True,1.152,1464.0053434243398
6.553,3.396,baerpZ2jgS4PePVrY67OmQ,2021-06,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.553,3.396&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.553,3.396&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.553,3.396&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.553,3.396&fov=90&heading=270&pitch=0",True,1.495,947.2769720534238
6.553,3.379,51PWdJvAXiIuiJQnXyHROg,2024-04,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.553,3.379&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.553,3.379&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.553,3.379&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.553,3.379&fov=90&heading=270&pitch=0",True,1.152,1163.1077631300432
